variant,transport,epoch,pass,scope,n_subs,wall_ms,took_ms
C_hdr,serial,1,3,N002,1,22.822,18
C_hdr,serial,1,3,N003,1,21.924,18
C_hdr,serial,1,3,N004,1,22.471,18
C_hdr,serial,1,3,N005,1,21.731,17
C_hdr,serial,1,3,N006,1,21.485,17
C_hdr,serial,1,3,N007,1,22.240,18
C_hdr,serial,1,3,N008,1,22.160,18
C_hdr,serial,1,3,N009,1,22.181,18
C_hdr,serial,1,3,N010,1,24.743,21
C_hdr,serial,1,3,N011,1,22.329,18
C_hdr,serial,1,3,N012,1,21.933,18
C_hdr,serial,1,3,N013,1,22.979,19
C_hdr,serial,1,3,N014,1,21.431,17
C_hdr,serial,1,3,N015,1,22.120,18
C_hdr,serial,1,3,N016,1,21.640,17
C_hdr,serial,1,3,N017,1,21.926,18
C_hdr,serial,1,3,N018,1,21.588,17
C_hdr,serial,1,3,N019,1,21.438,17
C_hdr,serial,1,3,N020,1,21.499,17
C_hdr,serial,1,3,N021,1,20.975,17
C_hdr,serial,1,3,N022,1,21.208,17
C_hdr,serial,1,3,N023,1,21.901,18
C_hdr,serial,1,3,N024,1,22.470,18
C_hdr,serial,1,3,N025,1,21.597,17
C_hdr,serial,1,3,N026,1,22.034,18
C_hdr,serial,1,3,N027,1,22.080,18
C_hdr,serial,1,3,N028,1,21.849,18
C_hdr,serial,1,3,N029,1,21.662,17
C_hdr,serial,1,3,N030,1,21.487,17
D_td,serial,5,3,N001,1,47.354,43
D_td,serial,5,3,N002,1,46.914,43
D_td,serial,5,3,N003,1,47.423,43
D_td,serial,5,3,N004,1,46.517,42
D_td,serial,5,3,N005,1,46.789,43
D_td,serial,5,3,N006,1,46.493,42
D_td,serial,5,3,N007,1,46.835,43
D_td,serial,5,3,N008,1,47.098,43
D_td,serial,5,3,N009,1,46.733,43
D_td,serial,5,3,N010,1,46.380,42
D_td,serial,5,3,N011,1,46.259,42
D_td,serial,5,3,N012,1,46.276,42
D_td,serial,5,3,N013,1,46.957,43
D_td,serial,5,3,N014,1,48.027,44
D_td,serial,5,3,N015,1,46.360,42
D_td,serial,5,3,N016,1,46.484,42
D_td,serial,5,3,N017,1,46.762,43
D_td,serial,5,3,N018,1,46.534,42
D_td,serial,5,3,N019,1,46.150,42
D_td,serial,5,3,N020,1,47.081,43
D_td,serial,5,3,N021,1,44.098,40
D_td,serial,5,3,N022,1,46.791,43
D_td,serial,5,3,N023,1,46.170,42
D_td,serial,5,3,N024,1,47.069,43
D_td,serial,5,3,N025,1,47.383,43
D_td,serial,5,3,N026,1,46.748,43
D_td,serial,5,3,N027,1,46.799,43
D_td,serial,5,3,N028,1,46.800,43
D_td,serial,5,3,N029,1,46.684,43
D_td,serial,5,3,N030,1,46.116,42
D_hdr,serial,1,3,N001,1,26.828,23
D_hdr,serial,1,3,N002,1,25.437,21
D_hdr,serial,1,3,N003,1,25.734,21
D_hdr,serial,1,3,N004,1,25.705,21
D_hdr,serial,1,3,N005,1,26.446,22
D_hdr,serial,1,3,N006,1,25.138,21
D_hdr,serial,1,3,N007,1,25.847,21
D_hdr,serial,1,3,N008,1,26.223,22
D_hdr,serial,1,3,N009,1,26.789,22
D_hdr,serial,1,3,N010,1,25.466,21
D_hdr,serial,1,3,N011,1,26.024,22
D_hdr,serial,1,3,N012,1,25.924,22
D_hdr,serial,1,3,N013,1,25.002,21
D_hdr,serial,1,3,N014,1,25.499,21
D_hdr,serial,1,3,N015,1,25.282,21
D_hdr,serial,1,3,N016,1,25.819,21
D_hdr,serial,1,3,N017,1,25.235,21
D_hdr,serial,1,3,N018,1,25.696,21
D_hdr,serial,1,3,N019,1,25.115,21
D_hdr,serial,1,3,N020,1,25.270,21
D_hdr,serial,1,3,N021,1,24.969,21
D_hdr,serial,1,3,N022,1,25.160,21
D_hdr,serial,1,3,N023,1,25.549,21
D_hdr,serial,1,3,N024,1,25.462,21
D_hdr,serial,1,3,N025,1,25.235,21
D_hdr,serial,1,3,N026,1,25.314,21
D_hdr,serial,1,3,N027,1,25.974,22
D_hdr,serial,1,3,N028,1,26.234,22
D_hdr,serial,1,3,N029,1,24.983,21
D_hdr,serial,1,3,N030,1,26.375,22
C_td,serial,2,3,N001,1,36.444,32
C_td,serial,2,3,N002,1,36.820,33
C_td,serial,2,3,N003,1,35.950,32
C_td,serial,2,3,N004,1,35.789,32
C_td,serial,2,3,N005,1,36.028,32
C_td,serial,2,3,N006,1,36.158,32
C_td,serial,2,3,N007,1,35.636,32
C_td,serial,2,3,N008,1,35.874,32
C_td,serial,2,3,N009,1,35.767,32
C_td,serial,2,3,N010,1,35.743,32
C_td,serial,2,3,N011,1,36.409,32
C_td,serial,2,3,N012,1,36.222,32
C_td,serial,2,3,N013,1,36.811,33
C_td,serial,2,3,N014,1,36.334,32
C_td,serial,2,3,N015,1,37.548,33
C_td,serial,2,3,N016,1,37.084,33
C_td,serial,2,3,N017,1,36.218,32
C_td,serial,2,3,N018,1,35.654,32
C_td,serial,2,3,N019,1,35.591,32
C_td,serial,2,3,N020,1,36.054,32
C_td,serial,2,3,N021,1,25.523,22
C_td,serial,2,3,N022,1,35.857,32
C_td,serial,2,3,N023,1,36.212,32
C_td,serial,2,3,N024,1,35.820,32
C_td,serial,2,3,N025,1,37.112,33
C_td,serial,2,3,N026,1,36.119,32
C_td,serial,2,3,N027,1,36.724,33
C_td,serial,2,3,N028,1,35.958,32
C_td,serial,2,3,N029,1,36.090,32
C_td,serial,2,3,N030,1,36.139,32
A,serial,1,3,N001,1,4.604,1
A,serial,1,3,N002,1,4.642,1
A,serial,1,3,N003,1,4.543,1
A,serial,1,3,N004,1,4.603,1
A,serial,1,3,N005,1,4.660,1
A,serial,1,3,N006,1,4.580,1
A,serial,1,3,N007,1,4.635,1
A,serial,1,3,N008,1,4.637,1
A,serial,1,3,N009,1,4.928,1
A,serial,1,3,N010,1,4.650,1
A,serial,1,3,N011,1,4.566,1
A,serial,1,3,N012,1,4.548,1
A,serial,1,3,N013,1,4.647,1
A,serial,1,3,N014,1,4.670,1
A,serial,1,3,N015,1,4.680,1
A,serial,1,3,N016,1,5.005,1
A,serial,1,3,N017,1,4.407,1
A,serial,1,3,N018,1,4.571,1
A,serial,1,3,N019,1,4.612,1
A,serial,1,3,N020,1,4.617,1
A,serial,1,3,N021,1,4.574,1
A,serial,1,3,N022,1,4.633,1
A,serial,1,3,N023,1,4.660,1
A,serial,1,3,N024,1,4.617,1
A,serial,1,3,N025,1,4.635,1
A,serial,1,3,N026,1,4.478,1
A,serial,1,3,N027,1,4.761,1
A,serial,1,3,N028,1,4.711,1
A,serial,1,3,N029,1,4.606,1
A,serial,1,3,N030,1,4.667,1
D_hdr,msearch,2,3,BATCH,30,96.892,749
C_hdr,serial,4,3,N001,1,27.876,23
C_hdr,serial,4,3,N002,1,26.713,22
C_hdr,serial,4,3,N003,1,27.963,23
C_hdr,serial,4,3,N004,1,26.486,22
C_hdr,serial,4,3,N005,1,26.478,22
C_hdr,serial,4,3,N006,1,25.804,21
C_hdr,serial,4,3,N007,1,26.126,22
C_hdr,serial,4,3,N008,1,26.250,22
C_hdr,serial,4,3,N009,1,27.346,23
C_hdr,serial,4,3,N010,1,25.488,21
C_hdr,serial,4,3,N011,1,26.137,22
C_hdr,serial,4,3,N012,1,26.018,22
C_hdr,serial,4,3,N013,1,26.276,22
C_hdr,serial,4,3,N014,1,26.820,22
C_hdr,serial,4,3,N015,1,26.289,22
C_hdr,serial,4,3,N016,1,26.866,22
C_hdr,serial,4,3,N017,1,26.714,22
C_hdr,serial,4,3,N018,1,26.609,22
C_hdr,serial,4,3,N019,1,26.830,22
C_hdr,serial,4,3,N020,1,25.970,22
C_hdr,serial,4,3,N021,1,26.391,22
C_hdr,serial,4,3,N022,1,26.664,22
C_hdr,serial,4,3,N023,1,26.633,22
C_hdr,serial,4,3,N024,1,27.025,23
C_hdr,serial,4,3,N025,1,25.750,21
C_hdr,serial,4,3,N026,1,25.767,22
C_hdr,serial,4,3,N027,1,26.840,23
C_hdr,serial,4,3,N028,1,26.536,22
C_hdr,serial,4,3,N029,1,25.795,21
C_hdr,serial,4,3,N030,1,26.093,22
C_td,msearch,5,3,BATCH,30,136.542,1214
C_hdr,msearch,2,3,BATCH,30,82.572,639
C_td,serial,5,3,N001,1,42.678,38
C_td,serial,5,3,N002,1,41.915,38
C_td,serial,5,3,N003,1,42.481,39
C_td,serial,5,3,N004,1,41.707,38
C_td,serial,5,3,N005,1,41.863,38
C_td,serial,5,3,N006,1,41.877,38
C_td,serial,5,3,N007,1,41.376,37
C_td,serial,5,3,N008,1,42.314,38
C_td,serial,5,3,N009,1,44.331,40
C_td,serial,5,3,N010,1,41.858,38
C_td,serial,5,3,N011,1,41.359,37
C_td,serial,5,3,N012,1,41.687,38
C_td,serial,5,3,N013,1,41.849,38
C_td,serial,5,3,N014,1,39.844,36
C_td,serial,5,3,N015,1,42.799,39
C_td,serial,5,3,N016,1,41.535,38
C_td,serial,5,3,N017,1,42.161,38
C_td,serial,5,3,N018,1,42.033,38
C_td,serial,5,3,N019,1,41.860,38
C_td,serial,5,3,N020,1,42.173,38
C_td,serial,5,3,N021,1,41.970,38
C_td,serial,5,3,N022,1,41.509,38
C_td,serial,5,3,N023,1,42.171,38
C_td,serial,5,3,N024,1,41.709,38
C_td,serial,5,3,N025,1,41.664,37
C_td,serial,5,3,N026,1,41.742,38
C_td,serial,5,3,N027,1,42.700,39
C_td,serial,5,3,N028,1,41.701,38
C_td,serial,5,3,N029,1,42.143,38
C_td,serial,5,3,N030,1,41.891,38
A,serial,5,3,N001,1,4.230,0
A,serial,5,3,N002,1,4.376,0
A,serial,5,3,N003,1,4.468,1
A,serial,5,3,N004,1,4.205,0
A,serial,5,3,N005,1,4.193,0
A,serial,5,3,N006,1,4.341,0
A,serial,5,3,N007,1,4.227,0
A,serial,5,3,N008,1,4.307,0
A,serial,5,3,N009,1,4.337,0
A,serial,5,3,N010,1,4.376,1
A,serial,5,3,N011,1,4.326,0
A,serial,5,3,N012,1,4.300,0
A,serial,5,3,N013,1,4.282,0
A,serial,5,3,N014,1,4.200,0
A,serial,5,3,N015,1,4.351,0
A,serial,5,3,N016,1,4.320,0
A,serial,5,3,N017,1,4.219,0
A,serial,5,3,N018,1,4.288,0
A,serial,5,3,N019,1,4.371,0
A,serial,5,3,N020,1,4.233,0
A,serial,5,3,N021,1,4.339,1
A,serial,5,3,N022,1,4.207,0
A,serial,5,3,N023,1,4.121,0
A,serial,5,3,N024,1,4.133,0
A,serial,5,3,N025,1,4.170,0
A,serial,5,3,N026,1,4.211,0
A,serial,5,3,N027,1,4.067,0
A,serial,5,3,N028,1,4.069,0
A,serial,5,3,N029,1,3.984,0
A,serial,5,3,N030,1,4.035,0
C_hdr,msearch,4,3,BATCH,30,100.211,837
D_hdr,serial,4,3,N001,1,31.934,27
D_hdr,serial,4,3,N002,1,25.105,21
D_hdr,serial,4,3,N003,1,34.294,30
D_hdr,serial,4,3,N004,1,33.987,30
D_hdr,serial,4,3,N005,1,32.728,29
D_hdr,serial,4,3,N006,1,34.457,30
D_hdr,serial,4,3,N007,1,33.260,29
D_hdr,serial,4,3,N008,1,37.705,33
D_hdr,serial,4,3,N009,1,31.864,27
D_hdr,serial,4,3,N010,1,33.180,29
D_hdr,serial,4,3,N011,1,33.538,29
D_hdr,serial,4,3,N012,1,35.599,31
D_hdr,serial,4,3,N013,1,33.578,29
D_hdr,serial,4,3,N014,1,33.928,29
D_hdr,serial,4,3,N015,1,34.498,30
D_hdr,serial,4,3,N016,1,27.208,23
D_hdr,serial,4,3,N017,1,31.789,27
D_hdr,serial,4,3,N018,1,34.640,30
D_hdr,serial,4,3,N019,1,36.690,32
D_hdr,serial,4,3,N020,1,34.240,30
D_hdr,serial,4,3,N021,1,33.039,29
D_hdr,serial,4,3,N022,1,33.916,29
D_hdr,serial,4,3,N023,1,37.268,33
D_hdr,serial,4,3,N024,1,35.344,31
D_hdr,serial,4,3,N025,1,36.415,32
D_hdr,serial,4,3,N026,1,34.899,30
D_hdr,serial,4,3,N027,1,34.141,30
D_hdr,serial,4,3,N028,1,34.886,30
D_hdr,serial,4,3,N029,1,35.256,31
D_hdr,serial,4,3,N030,1,34.706,30
B,serial,1,3,N001,1,10.046,6
B,serial,1,3,N002,1,10.141,6
B,serial,1,3,N003,1,9.896,6
B,serial,1,3,N004,1,9.891,6
B,serial,1,3,N005,1,10.113,6
B,serial,1,3,N006,1,9.680,6
B,serial,1,3,N007,1,9.722,6
B,serial,1,3,N008,1,9.450,5
B,serial,1,3,N009,1,11.339,6
B,serial,1,3,N010,1,9.656,6
B,serial,1,3,N011,1,9.594,5
B,serial,1,3,N012,1,9.742,6
B,serial,1,3,N013,1,9.528,6
B,serial,1,3,N014,1,9.613,6
B,serial,1,3,N015,1,9.831,6
B,serial,1,3,N016,1,9.289,5
B,serial,1,3,N017,1,9.833,6
B,serial,1,3,N018,1,9.388,5
B,serial,1,3,N019,1,9.447,6
B,serial,1,3,N020,1,9.254,5
B,serial,1,3,N021,1,9.340,5
B,serial,1,3,N022,1,9.392,5
B,serial,1,3,N023,1,9.302,5
B,serial,1,3,N024,1,9.528,6
B,serial,1,3,N025,1,9.230,5
B,serial,1,3,N026,1,6.890,3
B,serial,1,3,N027,1,9.530,6
B,serial,1,3,N028,1,9.395,5
B,serial,1,3,N029,1,9.545,6
B,serial,1,3,N030,1,9.722,6
D_td,serial,1,3,N001,1,39.242,35
D_td,serial,1,3,N002,1,39.448,35
D_td,serial,1,3,N003,1,39.438,35
D_td,serial,1,3,N004,1,39.579,35
D_td,serial,1,3,N005,1,39.578,35
D_td,serial,1,3,N006,1,40.425,36
D_td,serial,1,3,N007,1,39.428,35
D_td,serial,1,3,N008,1,40.786,37
D_td,serial,1,3,N009,1,39.340,35
D_td,serial,1,3,N010,1,39.352,35
D_td,serial,1,3,N011,1,39.442,35
D_td,serial,1,3,N012,1,39.483,35
D_td,serial,1,3,N013,1,39.470,35
D_td,serial,1,3,N014,1,39.652,35
D_td,serial,1,3,N015,1,39.485,35
D_td,serial,1,3,N016,1,39.910,36
D_td,serial,1,3,N017,1,40.454,36
D_td,serial,1,3,N018,1,40.418,36
D_td,serial,1,3,N019,1,39.794,36
D_td,serial,1,3,N020,1,39.967,36
D_td,serial,1,3,N021,1,40.480,36
D_td,serial,1,3,N022,1,39.649,35
D_td,serial,1,3,N023,1,40.298,36
D_td,serial,1,3,N024,1,39.494,35
D_td,serial,1,3,N025,1,39.547,35
D_td,serial,1,3,N026,1,39.281,35
D_td,serial,1,3,N027,1,40.113,36
D_td,serial,1,3,N028,1,40.462,36
D_td,serial,1,3,N029,1,39.446,35
D_td,serial,1,3,N030,1,40.177,36
A,msearch,5,3,BATCH,30,9.063,21
A,msearch,3,3,BATCH,30,9.529,30
A,serial,4,3,N001,1,4.217,0
A,serial,4,3,N002,1,4.372,1
A,serial,4,3,N003,1,4.625,1
A,serial,4,3,N004,1,4.490,1
A,serial,4,3,N005,1,4.665,1
A,serial,4,3,N006,1,4.532,1
A,serial,4,3,N007,1,4.722,1
A,serial,4,3,N008,1,4.434,1
A,serial,4,3,N009,1,4.519,1
A,serial,4,3,N010,1,4.427,1
A,serial,4,3,N011,1,4.595,1
A,serial,4,3,N012,1,4.554,0
A,serial,4,3,N013,1,4.696,1
A,serial,4,3,N014,1,4.492,1
A,serial,4,3,N015,1,4.479,1
A,serial,4,3,N016,1,4.655,1
A,serial,4,3,N017,1,4.466,0
A,serial,4,3,N018,1,4.555,1
A,serial,4,3,N019,1,5.507,1
A,serial,4,3,N020,1,4.500,1
A,serial,4,3,N021,1,4.568,1
A,serial,4,3,N022,1,4.568,1
A,serial,4,3,N023,1,4.404,1
A,serial,4,3,N024,1,4.408,1
A,serial,4,3,N025,1,4.775,1
A,serial,4,3,N026,1,4.476,1
A,serial,4,3,N027,1,4.520,1
A,serial,4,3,N028,1,4.635,1
A,serial,4,3,N029,1,4.687,1
A,serial,4,3,N030,1,4.702,1
A,msearch,1,3,BATCH,30,9.926,30
C_hdr,serial,2,3,N001,1,27.321,23
C_hdr,serial,2,3,N002,1,25.352,21
C_hdr,serial,2,3,N003,1,25.407,21
C_hdr,serial,2,3,N004,1,27.817,23
C_hdr,serial,2,3,N005,1,26.702,22
C_hdr,serial,2,3,N006,1,26.101,22
C_hdr,serial,2,3,N007,1,26.852,22
C_hdr,serial,2,3,N008,1,25.035,20
C_hdr,serial,2,3,N009,1,25.757,21
C_hdr,serial,2,3,N010,1,25.540,21
C_hdr,serial,2,3,N011,1,25.375,21
C_hdr,serial,2,3,N012,1,25.154,21
C_hdr,serial,2,3,N013,1,26.027,22
C_hdr,serial,2,3,N014,1,28.788,24
C_hdr,serial,2,3,N015,1,25.288,21
C_hdr,serial,2,3,N016,1,25.478,21
C_hdr,serial,2,3,N017,1,27.591,23
C_hdr,serial,2,3,N018,1,27.006,23
C_hdr,serial,2,3,N019,1,24.493,20
C_hdr,serial,2,3,N020,1,24.831,20
C_hdr,serial,2,3,N021,1,25.969,22
C_hdr,serial,2,3,N022,1,25.003,21
C_hdr,serial,2,3,N023,1,25.727,21
C_hdr,serial,2,3,N024,1,25.664,21
C_hdr,serial,2,3,N025,1,24.681,20
C_hdr,serial,2,3,N026,1,24.875,20
C_hdr,serial,2,3,N027,1,25.306,21
C_hdr,serial,2,3,N028,1,25.165,21
C_hdr,serial,2,3,N029,1,24.416,20
C_hdr,serial,2,3,N030,1,25.484,21
C_hdr,serial,3,3,N001,1,25.133,21
C_hdr,serial,3,3,N002,1,24.536,20
C_hdr,serial,3,3,N003,1,24.073,20
C_hdr,serial,3,3,N004,1,27.308,23
C_hdr,serial,3,3,N005,1,29.263,25
C_hdr,serial,3,3,N006,1,28.442,24
C_hdr,serial,3,3,N007,1,24.171,20
C_hdr,serial,3,3,N008,1,28.279,24
C_hdr,serial,3,3,N009,1,26.133,22
C_hdr,serial,3,3,N010,1,27.762,23
C_hdr,serial,3,3,N011,1,24.905,21
C_hdr,serial,3,3,N012,1,26.996,23
C_hdr,serial,3,3,N013,1,24.341,20
C_hdr,serial,3,3,N014,1,24.689,20
C_hdr,serial,3,3,N015,1,26.687,22
C_hdr,serial,3,3,N016,1,23.807,19
C_hdr,serial,3,3,N017,1,23.781,19
C_hdr,serial,3,3,N018,1,24.328,20
C_hdr,serial,3,3,N019,1,28.786,24
C_hdr,serial,3,3,N020,1,24.857,20
C_hdr,serial,3,3,N021,1,24.646,20
C_hdr,serial,3,3,N022,1,26.694,22
C_hdr,serial,3,3,N023,1,24.529,20
C_hdr,serial,3,3,N024,1,26.875,22
C_hdr,serial,3,3,N025,1,24.124,20
C_hdr,serial,3,3,N026,1,26.559,22
C_hdr,serial,3,3,N027,1,24.543,20
C_hdr,serial,3,3,N028,1,25.969,21
C_hdr,serial,3,3,N029,1,28.846,25
C_hdr,serial,3,3,N030,1,24.733,20
A,msearch,4,3,BATCH,30,45.520,302
B,serial,5,3,N001,1,18.003,14
B,serial,5,3,N002,1,11.193,7
B,serial,5,3,N003,1,10.810,7
B,serial,5,3,N004,1,10.692,7
B,serial,5,3,N005,1,10.562,7
B,serial,5,3,N006,1,10.689,7
B,serial,5,3,N007,1,10.784,7
B,serial,5,3,N008,1,10.460,6
B,serial,5,3,N009,1,10.471,7
B,serial,5,3,N010,1,10.526,7
B,serial,5,3,N011,1,10.627,7
B,serial,5,3,N012,1,10.820,7
B,serial,5,3,N013,1,10.523,7
B,serial,5,3,N014,1,10.503,7
B,serial,5,3,N015,1,10.581,7
B,serial,5,3,N016,1,10.509,7
B,serial,5,3,N017,1,10.513,6
B,serial,5,3,N018,1,10.436,6
B,serial,5,3,N019,1,11.209,7
B,serial,5,3,N020,1,10.371,6
B,serial,5,3,N021,1,10.574,7
B,serial,5,3,N022,1,10.638,7
B,serial,5,3,N023,1,10.749,7
B,serial,5,3,N024,1,10.506,7
B,serial,5,3,N025,1,10.597,7
B,serial,5,3,N026,1,10.475,6
B,serial,5,3,N027,1,10.449,7
B,serial,5,3,N028,1,10.439,6
B,serial,5,3,N029,1,10.715,7
B,serial,5,3,N030,1,10.797,7
C_td,serial,4,3,N001,1,49.357,44
C_td,serial,4,3,N002,1,47.836,44
C_td,serial,4,3,N003,1,45.064,41
C_td,serial,4,3,N004,1,47.370,43
C_td,serial,4,3,N005,1,47.215,43
C_td,serial,4,3,N006,1,47.642,44
C_td,serial,4,3,N007,1,47.663,44
C_td,serial,4,3,N008,1,48.467,44
C_td,serial,4,3,N009,1,37.481,33
C_td,serial,4,3,N010,1,30.463,26
C_td,serial,4,3,N011,1,47.442,43
C_td,serial,4,3,N012,1,48.419,44
C_td,serial,4,3,N013,1,47.257,43
C_td,serial,4,3,N014,1,47.917,44
C_td,serial,4,3,N015,1,47.616,44
C_td,serial,4,3,N016,1,47.933,44
C_td,serial,4,3,N017,1,47.413,43
C_td,serial,4,3,N018,1,47.455,43
C_td,serial,4,3,N019,1,47.484,43
C_td,serial,4,3,N020,1,47.087,43
C_td,serial,4,3,N021,1,47.531,43
C_td,serial,4,3,N022,1,48.813,44
C_td,serial,4,3,N023,1,48.206,44
C_td,serial,4,3,N024,1,47.636,43
C_td,serial,4,3,N025,1,44.406,40
C_td,serial,4,3,N026,1,47.619,44
C_td,serial,4,3,N027,1,47.725,44
C_td,serial,4,3,N028,1,47.287,43
C_td,serial,4,3,N029,1,48.230,44
C_td,serial,4,3,N030,1,48.014,44
C_td,msearch,1,3,BATCH,30,126.826,1052
D_hdr,serial,5,3,N001,1,29.543,25
D_hdr,serial,5,3,N002,1,27.805,23
D_hdr,serial,5,3,N003,1,27.776,23
D_hdr,serial,5,3,N004,1,28.535,24
D_hdr,serial,5,3,N005,1,29.042,25
D_hdr,serial,5,3,N006,1,27.937,24
D_hdr,serial,5,3,N007,1,28.362,24
D_hdr,serial,5,3,N008,1,28.112,24
D_hdr,serial,5,3,N009,1,27.962,24
D_hdr,serial,5,3,N010,1,28.556,24
D_hdr,serial,5,3,N011,1,28.356,24
D_hdr,serial,5,3,N012,1,26.701,22
D_hdr,serial,5,3,N013,1,28.292,24
D_hdr,serial,5,3,N014,1,26.914,23
D_hdr,serial,5,3,N015,1,28.435,24
D_hdr,serial,5,3,N016,1,28.461,24
D_hdr,serial,5,3,N017,1,29.021,25
D_hdr,serial,5,3,N018,1,28.847,25
D_hdr,serial,5,3,N019,1,28.582,24
D_hdr,serial,5,3,N020,1,28.632,24
D_hdr,serial,5,3,N021,1,27.639,23
D_hdr,serial,5,3,N022,1,28.870,24
D_hdr,serial,5,3,N023,1,27.682,23
D_hdr,serial,5,3,N024,1,27.946,24
D_hdr,serial,5,3,N025,1,28.089,24
D_hdr,serial,5,3,N026,1,28.498,24
D_hdr,serial,5,3,N027,1,28.288,24
D_hdr,serial,5,3,N028,1,28.001,24
D_hdr,serial,5,3,N029,1,27.983,24
D_hdr,serial,5,3,N030,1,28.307,24
C_td,msearch,3,3,BATCH,30,140.253,1117
C_hdr,msearch,3,3,BATCH,30,75.054,584
D_hdr,msearch,5,3,BATCH,30,104.639,797
B,msearch,2,3,BATCH,30,31.957,216
C_hdr,serial,5,3,N001,1,26.796,22
C_hdr,serial,5,3,N002,1,24.397,20
C_hdr,serial,5,3,N003,1,24.094,20
C_hdr,serial,5,3,N004,1,23.674,20
C_hdr,serial,5,3,N005,1,24.889,21
C_hdr,serial,5,3,N006,1,23.479,19
C_hdr,serial,5,3,N007,1,24.078,20
C_hdr,serial,5,3,N008,1,24.558,20
C_hdr,serial,5,3,N009,1,24.146,20
C_hdr,serial,5,3,N010,1,24.411,20
C_hdr,serial,5,3,N011,1,24.714,20
C_hdr,serial,5,3,N012,1,23.916,20
C_hdr,serial,5,3,N013,1,24.579,20
C_hdr,serial,5,3,N014,1,23.821,19
C_hdr,serial,5,3,N015,1,24.926,21
C_hdr,serial,5,3,N016,1,23.998,20
C_hdr,serial,5,3,N017,1,24.034,20
C_hdr,serial,5,3,N018,1,24.228,20
C_hdr,serial,5,3,N019,1,23.681,20
C_hdr,serial,5,3,N020,1,22.374,18
C_hdr,serial,5,3,N021,1,24.019,20
C_hdr,serial,5,3,N022,1,24.398,20
C_hdr,serial,5,3,N023,1,23.366,19
C_hdr,serial,5,3,N024,1,23.994,20
C_hdr,serial,5,3,N025,1,24.153,20
C_hdr,serial,5,3,N026,1,23.736,19
C_hdr,serial,5,3,N027,1,23.500,19
C_hdr,serial,5,3,N028,1,23.521,19
C_hdr,serial,5,3,N029,1,23.947,20
C_hdr,serial,5,3,N030,1,24.728,20
C_hdr,msearch,1,3,BATCH,30,74.856,583
D_td,msearch,3,3,BATCH,30,140.178,1220
